ENROLLMENTPIDM,GENDER,FIRST_GEN,LOW_SES,LGBTQ,AGE,Age Group,ETHNICITYROLLUP,MIDEAST,API,HISPANIC,CREDITHOURS,CR/NC,FIRSTTIMEATWVC,FIRSTSEM,FINAID2223,ZIPCODE,SPRADDR_CITY,STVEGOL_DESC,STVMAJR_DESC,TOTAL_UNITS_ATT,TOTAL_UNITS_EARNED,SHRLGPA_GPA_HOURS,SHRLGPA_QUALITY_POINTS,STVSTYP_DESC,EDLEVEL,High School,HSCODE,GRAD_YEAR,RESIDENCY_TYPE
1591394,Male,N,N,N,20,20-24,White,N,N,N,9.0-11.9,Credit,No,202170,No,95139,San Jose,Associate & transfer to 4-yr,Administration of Justice,21,17.5,14,56,Continuing Student,Received High School Diploma,Ann Sobrato High,010236,2021,In state Resident
1591397,Male,N,N,N,19,19 or Less,White,N,N,N,15+,Credit,No,202230,No,95032,Los Gatos,Associate & transfer to 4-yr,Biological Science,3,3,3,12,Continuing Student,Received High School Diploma,Archbishop Mitty High,694034,2021,In state Resident
1591421,Female,N,N,N,17,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,No,202150,No,95124,San Jose,Associate & transfer to 4-yr,Public Health,12,12,12,48,Concurrent - HS Student,Special Admit enrolled K-12,Leigh High,433023,,Concurrent / High School
1591512,Female,N,N,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202150,No,95119,San Jose,Associate & transfer to 4-yr,Transfer Studies CSU GE-B,23,16,19,57,Continuing Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1591525,Female,N,Y,N,19,19 or Less,Two or More,N,Y,N,12.0-14.9,Credit,No,202170,Yes,95130,San Jose,Associate & transfer to 4-yr,Business Admininstration,35,13,27,26,Continuing Student,Received High School Diploma,Prospect High,433613,2021,In state Resident
1591554,Female,Y,Y,Y,32,30-34,Hispanic,N,N,Y,6.0-8.9,Credit,No,202170,Yes,95123,San Jose,Associate & transfer to 4-yr,Kinesiology AAT,36,36,36,104,Continuing Student,Received High School Diploma,Mt. Pleasant High,433490,2008,In state Resident
1591557,Female,N,Y,N,18,19 or Less,Two or More,N,Y,N,9.0-11.9,Credit,Yes,,No,95132,San Jose,Associate & transfer to 4-yr,"LA: Nat Sci & Math, AA",29,26,26,104,Continuing Student,,Piedmont Hills High Schl,433590,2021,In state Resident
1591574,Female,N,N,N,16,19 or Less,Hispanic,N,N,Y,0.1-2.9,Credit,Yes,,No,95054,Santa Clara,Associate & transfer to 4-yr,"Human Biology, AS",31.5,31.5,29.5,103.5,Concurrent - HS Student,Special Admit enrolled K-12,Santa Clara High,433012,,Concurrent / High School
1591633,Male,Y,Y,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202170,Yes,95148,San Jose,Transfer to 4-year w/o Asso.,Physics,40.5,40.5,37,129,Continuing Student,Received High School Diploma,Evergreen Valley High,433069,2021,In state Resident
1591917,Male,N,N,N,20,20-24,Hispanic,N,N,Y,3.0-5.9,Credit,No,202150,No,95051,Santa Clara,Associate & transfer to 4-yr,Engineering,9,9,9,36,Continuing Student,Received High School Diploma,Santa Clara High,433012,2021,In state Resident
1591923,Female,N,N,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202170,No,95123,San Jose,Associate & transfer to 4-yr,Psychology,34,34,34,130,Continuing Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1592113,Male,N,N,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202170,No,95033,Los Gatos,Associate & transfer to 4-yr,Business Admininstration,23,23,23,75,Continuing Student,Received High School Diploma,Los Gatos High,433437,2021,In state Resident
1592210,Female,N,N,N,19,19 or Less,White,N,N,N,9.0-11.9,Credit,No,202150,No,95008,Campbell,Associate & transfer to 4-yr,Biological Science,26.5,23.5,23,60,Continuing Student,Received High School Diploma,Prospect High,433613,2021,In state Resident
1592219,Female,Y,Y,N,19,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202150,Yes,95117,San Jose,Transfer to 4-year w/o Asso.,Architecture,36.5,36.5,30,84,Continuing Student,Received High School Diploma,Campbell High,433127,2021,AB540 Waiver
1592455,Female,Y,N,N,18,19 or Less,Asian,N,Y,N,15+,Credit,No,202150,No,95035,Milpitas,Associate & transfer to 4-yr,Sociology,34,31,31,121,Continuing Student,Received High School Diploma,Milpitas High,433447,2021,In state Resident
1592461,Female,N,N,Y,18,19 or Less,Asian,N,Y,N,12.0-14.9,Credit,No,202150,No,95120,San Jose,Associate & transfer to 4-yr,Psychology,40,40,38,134,Continuing Student,Received High School Diploma,Pioneer High,433594,2021,In state Resident
1592547,Female,Y,N,Y,16,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95008,Campbell,Associate & transfer to 4-yr,English,3,3,3,12,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1592659,Female,N,N,N,19,19 or Less,White,N,N,N,9.0-11.9,Credit,No,202150,No,95123,San Jose,Associate & transfer to 4-yr,Kinesiology AAT,33,25,23,83,Continuing Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1592762,Male,N,N,N,21,20-24,Two or More,N,Y,N,3.0-5.9,Credit,No,202250,No,95120,San Jose,Associate & transfer to 4-yr,Mathematics,7,4,7,8,Continuing Student,Received High School Diploma,Leland High,433352,2019,In state Resident
1592821,Male,N,N,N,16,19 or Less,White,N,N,N,3.0-5.9,Credit,No,202170,No,95032,Los Gatos,Associate & transfer to 4-yr,Engineering,5,0,5,0,Concurrent - HS Student,Special Admit enrolled K-12,Westmont High,433850,,Concurrent / High School
1592877,Female,N,N,N,18,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202170,No,95032,Los Gatos,Associate & transfer to 4-yr,"Entrepreneurship, CA",33,32.5,31,109,Continuing Student,Received High School Diploma,Los Gatos High,433437,2021,In state Resident
1592951,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202150,No,95111,San Jose,2-yr associate degree,Early Childhood Education,23.5,20,20,48,Continuing Student,Received High School Diploma,San Jose Conservation Corps Ch,433067,2021,In state Resident
1592962,Male,N,Y,N,19,19 or Less,White,N,N,N,6.0-8.9,Credit,No,202170,Yes,95032,Los Gatos,2-yr associate degree,Music,24,21,19,46,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1592996,Female,N,Y,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202150,Yes,95125,San Jose,Associate & transfer to 4-yr,Political Science,39.5,39.5,39,147,Continuing Student,Received High School Diploma,Willow Glen High,433895,2021,In state Resident
1593039,Female,Y,N,N,42,40-49,Asian,N,Y,N,9.0-11.9,Credit,No,202170,No,95124,San Jose,Associate & transfer to 4-yr,"Accounting Clerk, CA",10,10,10,40,Continuing Student,Bachelor Degree or higher,Foreign High School,8XXXXX,1999,In state Resident
1593097,,N,N,N,19,19 or Less,White,N,N,N,3.0-5.9,Credit,No,202170,No,95120,San Jose,Associate & transfer to 4-yr,Architecture,12,1,5,4,Continuing Student,Received High School Diploma,Cupertino High,433179,2021,In state Resident
1593150,Female,Y,Y,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202170,Yes,95136,San Jose,Associate & transfer to 4-yr,Business Administration,26,19,19,46,Continuing Student,Received High School Diploma,Pioneer High,433594,2021,In state Resident
1593417,Male,N,N,N,19,19 or Less,White,N,N,N,0.1-2.9,Credit,No,202230,No,95032,Los Gatos,Associate & transfer to 4-yr,Music,1,1,0,0,Continuing Student,Received High School Diploma,Saratoga High,433776,2021,In state Resident
1593550,Male,Y,Y,N,20,20-24,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,Yes,95111,San Jose,Associate & transfer to 4-yr,Philosophy,16.5,0,6,0,Continuing Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2021,In state Resident
1593759,Male,N,N,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202170,No,95130,San Jose,Associate & transfer to 4-yr,Music,29.5,16,28,35,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1593867,Male,N,Y,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202150,Yes,95125,San Jose,Associate & transfer to 4-yr,Kinesiology AAT,20.5,20.5,20,53,Continuing Student,Received High School Diploma,Willow Glen High,433895,2021,In state Resident
1593910,Male,N,N,N,18,19 or Less,Asian,N,Y,N,15+,Credit,Yes,,No,95138,San Jose,Associate & transfer to 4-yr,Engineering,,,,,First Time Student,Received High School Diploma,University Preparatory Academy,011343,2022,In state Resident
1593959,Male,N,Y,N,19,19 or Less,White,Y,N,N,15+,Credit,No,202150,Yes,95032,Los Gatos,Associate & transfer to 4-yr,Mathematics,30.5,30.5,30,100,Continuing Student,Received High School Diploma,Los Gatos High,433437,2021,In state Resident
1594095,Female,N,N,N,17,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95129,San Jose,Associate & transfer to 4-yr,Engineering,5.5,5.5,5.5,22,Concurrent - HS Student,Special Admit enrolled K-12,Lynbrook High,433442,,Concurrent / High School
1594141,Female,Y,N,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202170,No,95051,Santa Clara,Associate & transfer to 4-yr,Psychology,32.5,19.5,21,33,Continuing Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2021,In state Resident
1594241,Male,N,N,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95008,Campbell,Associate & transfer to 4-yr,Liberal Arts: Arts & Hum,27.5,16,22,43,Continuing Student,Received High School Diploma,Westmont High,433850,2021,Out of state Resident
1594710,Male,N,N,N,19,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202170,No,95118,San Jose,Associate & transfer to 4-yr,Business Administration,22,5,12,15,Continuing Student,Received High School Diploma,Pioneer High,433594,2021,In state Resident
1594754,Male,N,N,N,18,19 or Less,Asian,N,Y,N,12.0-14.9,Credit,No,202170,No,95123,San Jose,Transfer to 4-year w/o Asso.,Business Administration,39,39,39,136,Continuing Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1594811,Female,N,N,N,16,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95118,San Jose,Associate & transfer to 4-yr,"Child & Adolescent Dev, AA-T",12,12,12,48,Concurrent - HS Student,Special Admit enrolled K-12,Branham High Schl,433086,,Concurrent / High School
1594939,,N,Y,N,19,19 or Less,Unknown,U,U,U,15+,Credit,No,202150,Yes,95117,San Jose,Associate & transfer to 4-yr,Public Health,33.5,33.5,33.5,134,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1595052,Female,N,N,N,19,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202150,No,95123,San Jose,Associate & transfer to 4-yr,Business Admininstration,52,52,52,184,Continuing Student,Received High School Diploma,Santa Teresa High,433002,2021,In state Resident
1595053,Male,Y,N,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95116,San Jose,Associate & transfer to 4-yr,Studio Arts,3.5,0,0,0,Continuing Student,Received High School Diploma,San Jose High,433720,2021,In state Resident
1595092,Male,N,N,N,19,19 or Less,Hispanic,N,Y,Y,9.0-11.9,Credit,No,202170,No,95138,San Jose,Associate & transfer to 4-yr,Business Administration,18,18,18,69,Continuing Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2021,In state Resident
1595202,Male,Y,N,N,19,19 or Less,Asian,N,Y,N,9.0-11.9,Credit,No,202170,No,95123,San Jose,Associate & transfer to 4-yr,Admin of Justice:Law Enforcemt,24,12,18,33,Continuing Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2021,In state Resident
1595259,Male,N,N,N,19,19 or Less,White,Y,N,N,12.0-14.9,Credit,No,202170,No,95120,San Jose,Associate & transfer to 4-yr,Business Admininstration,32,28,28,95,Continuing Student,Received High School Diploma,Leland High,433352,2021,In state Resident
1595285,Male,N,N,N,19,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,95132,San Jose,Associate & transfer to 4-yr,Undeclared,23,18,18,39,Continuing Student,Received High School Diploma,Milpitas High,433447,2021,In state Resident
1595304,Male,N,Y,N,21,20-24,Asian,N,Y,N,12.0-14.9,Credit,No,202170,Yes,95136,San Jose,Associate & transfer to 4-yr,"Child & Adolescent Dev, AA-T",23,23,23,88,Continuing Student,Received High School Diploma,Branham High Schl,433086,2020,In state Resident
1595346,Male,N,N,N,17,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,No,202150,No,95070,Saratoga,Associate & transfer to 4-yr,Physics,10,10,10,35,Concurrent - HS Student,Special Admit enrolled K-12,Saratoga High,433776,,Concurrent / High School
1595351,Female,Y,N,N,19,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95128,San Jose,Associate & transfer to 4-yr,Liberal Arts: Arts & Hum,30,26,29,72,Continuing Student,Received High School Diploma,Del Mar High,433195,2021,AB540 Waiver
1595506,Male,N,N,N,25,25-29,Two or More,N,Y,N,9.0-11.9,Credit,No,202170,No,95124,San Jose,Associate & transfer to 4-yr,"Law, Public Policy and Society",21,18,18,63,Continuing Student,Received High School Diploma,Branham High Schl,433086,2015,In state Resident
1595512,Male,N,N,N,19,19 or Less,White,N,N,N,15+,Credit,No,202170,No,95020,Gilroy,Associate & transfer to 4-yr,Park Management,75,75,75,250.99,Continuing Student,Received High School Diploma,Mount Madonna School,691181,2020,In state Resident
1595513,Female,N,N,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202170,No,95037,Morgan Hill,Associate & transfer to 4-yr,Social Justice Studies,29,29,29,78,Continuing Student,Received High School Diploma,Live Oak High,433395,2021,In state Resident
1595529,Female,N,N,N,25,25-29,White,N,N,N,9.0-11.9,Credit,No,202230,No,95119,San Jose,Associate & transfer to 4-yr,Public Health,10,0,0,0,Continuing Student,Received High School Diploma,Los Gatos High,433437,2015,In state Resident
1595577,Female,Y,Y,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202170,Yes,95014,Cupertino,Associate & transfer to 4-yr,Business Administration,23,23,23,84,Continuing Student,Received High School Diploma,Othr CA High Sch - no CDS code,600050,2021,In state Resident
1595587,Male,N,Y,N,19,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95129,San Jose,Associate & transfer to 4-yr,Geology,20.5,5.5,7,8,Continuing Student,Received High School Diploma,Prospect High,433613,2021,AB540 Waiver
1595654,Male,N,N,N,20,20-24,White,N,N,N,15+,Credit,No,202170,No,95008,Campbell,Associate & transfer to 4-yr,Political Science,30,30,30,107,Continuing Student,,Foreign High School,9998HS,2020,Foreign
1595669,Male,N,N,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202170,No,95136,San Jose,Associate & transfer to 4-yr,Finance/Accounting,25,19,25,48,Continuing Student,Received High School Diploma,Pioneer High,433594,2021,In state Resident
1595674,Female,N,Y,N,32,30-34,African American/African,N,N,N,12.0-14.9,Credit,No,202170,Yes,94589,Vallejo,Transfer to 4-year w/o Asso.,Business Admininstration,41,35,34,99,Continuing Student,GED/HS Cert Equiv/Completion,Hogan High,483395,2013,In state Resident
1595695,Female,Y,Y,N,18,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,Yes,,Yes,95111,San Jose,Associate & transfer to 4-yr,Early Childhood Education,,,,,First Time Student,Received High School Diploma,Andrew P Hill High Schl,433299,2021,In state Resident
1595767,Female,Y,Y,N,19,19 or Less,Asian,N,Y,N,6.0-8.9,Credit,No,202250,No,95035,Milpitas,Associate & transfer to 4-yr,"Business Administration, AST",32,32,32,124,Continuing Student,Received High School Diploma,Milpitas High,433447,2021,In state Resident
1595853,Female,N,N,N,19,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,No,202170,No,95117,San Jose,Associate & transfer to 4-yr,Biological Science,23,11,11,31,Continuing Student,Received High School Diploma,University Preparatory Academy,011343,2021,In state Resident
1595865,Female,Y,Y,N,19,19 or Less,Hispanic,N,N,Y,6.0-8.9,Credit,No,202150,Yes,95117,San Jose,Associate & transfer to 4-yr,Psychology,21,9,19,30,Continuing Student,Received High School Diploma,Westmont High,433850,2021,AB540 Waiver
1595878,Male,N,N,N,18,19 or Less,Hispanic,N,N,Y,3.0-5.9,Credit,No,202150,No,95124,San Jose,Associate & transfer to 4-yr,Engineering,37,15,26,36,Continuing Student,Received High School Diploma,Bellarmine College Preparatory,694037,2021,In state Resident
1595890,Female,Y,Y,N,19,19 or Less,African American/African,N,N,N,3.0-5.9,Credit,No,202170,No,95008,Campbell,Associate & transfer to 4-yr,Elementary Teacher Education,27.5,0,11,0,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1595944,Female,N,Y,N,19,19 or Less,Hispanic,N,Y,Y,9.0-11.9,Credit,No,202150,Yes,95014,Cupertino,Educational development,Anthropology,9.5,0.5,9,0,Continuing Student,Received High School Diploma,Cupertino High,433179,2021,In state Resident
1596001,Male,N,N,N,18,19 or Less,Hispanic,N,N,Y,15+,Credit,No,202150,No,95136,San Jose,Associate & transfer to 4-yr,Business Administration,42.5,42.5,42,158,Continuing Student,Received High School Diploma,Oak Grove High,433520,2021,In state Resident
1596004,Male,N,Y,N,17,19 or Less,White,Y,N,N,15+,Credit,No,202170,Yes,93955,Seaside,Associate & transfer to 4-yr,Engineering,33,25,25,78,Continuing Student,Received High School Diploma,Monterey High,273280,2021,In state Resident
1596171,Male,U,Y,N,18,19 or Less,Hispanic,N,N,Y,9.0-11.9,Credit,Yes,,Yes,95008,Campbell,Associate & transfer to 4-yr,"Studio Arts - Photography, CA",,,,,First Time Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1596357,Female,N,Y,N,18,19 or Less,Hispanic,N,Y,Y,15+,Credit,No,202170,Yes,95111,San Jose,Associate & transfer to 4-yr,Kinesiology AA,33,29,29,83,Continuing Student,Received High School Diploma,Oak Grove High,433520,2021,In state Resident
1596362,Male,N,Y,N,19,19 or Less,White,N,N,N,12.0-14.9,Credit,No,202150,No,95037,Morgan Hill,Associate & transfer to 4-yr,Transfer Studies CSU GE-B,25,12.5,15,18,Continuing Student,Received High School Diploma,Ann Sobrato High,010236,2021,In state Resident
1596405,Male,N,N,N,18,19 or Less,Two or More,N,N,N,12.0-14.9,Credit,No,202170,No,95118,San Jose,Associate & transfer to 4-yr,Psychology,26,26,26,46,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1596504,Male,Y,N,N,19,19 or Less,Hispanic,N,N,Y,12.0-14.9,Credit,No,202230,No,95008,Campbell,Associate & transfer to 4-yr,Psychology,16,12,12,36,Continuing Student,Received High School Diploma,Westmont High,433850,2021,In state Resident
1596529,Female,N,N,N,49,40-49,White,N,N,N,3.0-5.9,Credit,No,202170,No,95066,Scotts Valley,Adv in career/update jobskills,Apparel Production,,,,,Continuing Student,Associate Degree,Albany High,013045,1990,Out of state Resident
1596581,Female,N,Y,N,19,19 or Less,Asian,N,Y,N,3.0-5.9,Credit,Yes,,No,89706,Carson City,Associate & transfer to 4-yr,"Computer Info. Systems, AS",32,27,27,104,Continuing Student,Received High School Diploma,High School - Nevada,600280,2021,In state Resident
1596611,Female,N,N,N,43,40-49,Hispanic,N,N,Y,6.0-8.9,Credit,No,202230,No,95054,Santa Clara,Associate & transfer to 4-yr,"Art, AA",6,6,6,24,Continuing Student,Bachelor Degree or higher,Foreign High School,8XXXXX,1995,In state Resident
1596644,Female,N,Y,N,19,19 or Less,Hispanic,N,N,Y,6.0-8.9,Credit,Yes,,Yes,95014,Cupertino,Associate & transfer to 4-yr,"Interior Design Fundamenta, AS",,,,,Transfer Student,Received High School Diploma,Aragon High,413021,2021,In state Resident
1596683,,N,N,Y,28,25-29,White,N,N,N,9.0-11.9,Credit,No,202170,No,95120,San Jose,Discovery-career interest/goal,Studio Arts,15,15,15,60,Continuing Student,Bachelor Degree or higher,Pioneer High,433594,2012,In state Resident
1596814,Male,N,Y,N,19,19 or Less,White,N,N,N,15+,Credit,No,202150,Yes,95035,Milpitas,Associate & transfer to 4-yr,Admin of Justice:Law Enforcemt,28.5,28.5,28,100,Continuing Student,Received High School Diploma,Milpitas High,433447,2021,In state Resident
